transaction_id,scheme_name,unit_no,property_type,district,state,postcode,built_up_sqft,price_rm,transaction_date,source_batch
TX-2026-08-00009,Kondominium Putra Perdana Petaling,A-37-18,Pangsapuri,Petaling,Selangor,46481,808,420000,2026-08-20,B4
TX-2026-08-00270,Kondominium Damai Indah Petaling,G-19-01,Kondominium,Petaling,Selangor,46992,952,825000,2026-08-27,B4
TX-2026-08-01527,Bandar Kenanga Sari Kuala,D-06-19,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,58343,754,498500,2026-08-29,B6
TX-2026-08-00632,Bandar Kenanga Sari Kuala,G-21-16,Pangsapuri,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,56450,701,552500,2026-08-26,B6
TX-2026-08-00116,Taman Seri Melati Hulu,F-19-12,Kondominium,Hulu Langat,Selangor,43232,1594,637500,2026-08-10,B4
TX-2026-08-01482,Bandar Anggerik Jaya Petaling,C-15-11,Teres 1 Tingkat,DAERAH PETALING,Selangor,46705,1314,718000,2026-08-26,B6
TX-2026-08-01346,Pangsapuri Seri Melati Hulu,D-36-08,Teres 1 Tingkat,Hulu Langat,Selangor,43074,933,447000,2026-08-27,B5
TX-2026-08-00910,Pangsapuri Putra Perdana Kuala,C-34-15,Banglo,DAERAH KUALA SELANGOR,Selangor,45683,3058,910000,2026-08-04,B3
TX-2026-08-01795,Desa Mutiara Sentosa Klang,B-27-06,Teres 2 Tingkat,Klang,Selangor,42045,1759,716000,2026-08-10,B6
TX-2026-08-02373,Kondominium Mutiara Sentosa Gombak,C-03-21,Kondominium,Gombak,Selangor,68045,1334,833000,2026-08-11,B1
TX-2026-08-01562,Desa Seri Melati Kuala,A-21-14,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,59531,843,469500,2026-08-13,B6
TX-2026-08-02941,Kondominium Putra Perdana Petaling,B-23-24,Teres 2 Tingkat,Petaling,Selangor,46083,2246,1384000,2026-08-27,B5
TX-2026-08-02636,Taman Tasik Permai Klang,A-03-17,Berkembar 2 Tingkat,Klang,Selangor,41343,2831,1068500,2026-08-07,B5
TX-2026-08-01933,Taman Kenanga Sari Kuala,A-12-23,Pangsapuri,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,54906,572,401500,2026-08-28,B6
TX-2026-08-01093,Residensi Seri Melati Kuala,C-31-10,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,59350,3281,2083000,2026-08-19,B3
TX-2026-08-00438,Desa Warisan Murni Petaling,B-20-19,Pangsapuri,Petaling,Selangor,46899,652,292000,2026-08-15,B2
TX-2026-08-01437,Pangsapuri Cempaka Wangi Klang,C-14-22,Teres 1 Tingkat,Klang,Selangor,41363,1199,515500,2026-08-30,B5
TX-2026-08-02960,Taman Kenanga Sari Klang,A-29-14,Pangsapuri,Klang,Selangor,41913,660,175500,2026-08-26,B2
TX-2026-08-01524,Pangsapuri Kenanga Sari Petaling,E-37-13,Teres 1 Tingkat,Petaling,Selangor,46532,1042,652000,2026-08-11,B5
TX-2026-08-00969,Taman Kenanga Sari Kuala,D-20-19,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,56382,1141,654500,2026-08-17,B6
TX-2026-08-01440,Taman Warisan Murni Gombak,D-26-20,Teres 1 Tingkat,Gombak,Selangor,68082,1187,488500,2026-08-24,B5
TX-2026-08-02277,Desa Impian Setia Klang,F-23-03,Berkembar 2 Tingkat,Klang,Selangor,41842,3092,1206500,2026-08-22,B1
TX-2026-08-02915,Bandar Anggerik Jaya Hulu,F-04-13,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43317,1406,611500,2026-08-10,B2
TX-2026-08-02834,Bandar Anggerik Jaya Petaling,C-16-18,Banglo,Petaling,Selangor,46478,4966,1868500,2026-08-22,B6
TX-2026-08-02496,Taman Suria Bayu Kuala,A-17-15,Berkembar 2 Tingkat,Kuala Selangor,Selangor,45709,3019,641000,2026-08-16,B2
TX-2026-08-00963,Taman Seri Melati Hulu,D-33-23,Teres 1 Tingkat,Hulu Langat,Selangor,43062,1076,482500,2026-08-16,B2
TX-2026-08-01968,Bandar Kenanga Sari Kuala,F-03-08,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,50221,616,357500,2026-08-24,B6
TX-2026-08-02910,Pangsapuri Suria Bayu Sepang,A-04-02,Banglo,Sepang,Selangor,63032,2853,1482500,2026-08-21,B2
TX-2026-08-00126,Kondominium Putra Perdana Petaling,B-10-10,Kondominium,Petaling,Selangor,46619,944,491000,2026-08-13,B5
TX-2026-08-02481,Bandar Damai Indah Hulu,C-11-07,Kondominium,DAERAH HULU LANGAT,Selangor,43143,1581,505000,2026-08-10,B3
TX-2026-08-02701,Desa Tasik Permai Sepang,F-01-22,Teres 2 Tingkat,Sepang,Selangor,63217,1728,402000,2026-08-22,B1
TX-2026-08-01283,Pangsapuri Putra Perdana Hulu,E-10-08,Pangsapuri,DAERAH HULU SELANGOR,Selangor,44272,731,193000,2026-08-15,B3
TX-2026-08-02505,Pangsapuri Tasik Permai Gombak,D-14-14,Berkembar 2 Tingkat,Gombak,Selangor,68070,2690,1466000,2026-08-31,B6
TX-2026-08-00107,Pangsapuri Suria Bayu Sepang,B-38-03,Pangsapuri,Sepang,Selangor,63172,651,254000,2026-08-10,B5
TX-2026-08-01296,Bandar Damai Indah Hulu,B-22-14,Banglo,Hulu Langat,Selangor,43075,4408,1610500,2026-08-25,B4
TX-2026-08-00469,Residensi Kenanga Sari Sepang,G-09-13,Banglo,Sepang,Selangor,63104,3821,1587000,2026-08-30,B1
TX-2026-08-00283,Pangsapuri Seri Melati Hulu,F-27-14,Kondominium,Hulu Langat,Selangor,43028,1198,549500,2026-08-13,B3
TX-2026-08-00852,Desa Cempaka Wangi Gombak,C-20-05,Banglo,Gombak,Selangor,68057,3895,1548500,2026-08-27,B1
TX-2026-08-01181,Residensi Putra Perdana Hulu,D-11-17,Teres 1 Tingkat,Hulu Selangor,Selangor,44265,1206,394000,2026-08-07,B2
TX-2026-08-02678,Kondominium Mutiara Sentosa Hulu,E-38-23,Teres 1 Tingkat,DAERAH HULU LANGAT,Selangor,43390,1170,388500,2026-08-19,B6
TX-2026-08-02559,Residensi Putra Perdana Hulu,D-05-22,Kondominium,Hulu Selangor,Selangor,44139,1346,340000,2026-08-14,B3
TX-2026-08-01635,Residensi Damai Indah Sepang,E-32-04,Banglo,DAERAH SEPANG,Selangor,63130,4565,1984500,2026-08-26,B4
TX-2026-08-02905,Desa Mutiara Sentosa Sabak,E-18-18,Teres 2 Tingkat,Sabak Bernam,Selangor,45314,1708,326500,2026-08-13,B5
TX-2026-08-00483,Kondominium Kenanga Sari Hulu,C-36-23,Pangsapuri,Hulu Langat,Selangor,43188,927,322000,2026-08-23,B4
TX-2026-08-02138,Desa Anggerik Jaya Sepang,C-34-24,Pangsapuri,DAERAH SEPANG,Selangor,63101,662,147000,2026-08-01,B3
TX-2026-08-00596,Kondominium Kenanga Sari Hulu,B-24-17,Pangsapuri,Hulu Langat,Selangor,43223,572,225500,2026-08-26,B4
TX-2026-08-02134,Bandar Mutiara Sentosa Kuala,B-20-01,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,58842,710,357000,2026-08-01,B5
TX-2026-08-02152,Kondominium Putra Perdana Petaling,F-10-06,Banglo,DAERAH PETALING,Selangor,46143,3193,2482000,2026-08-19,B4
TX-2026-08-02209,Taman Anggerik Jaya Kuala,B-09-14,Pangsapuri,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,59651,755,381000,2026-08-31,B6
TX-2026-08-00877,Taman Suria Bayu Kuala,F-33-14,Teres 1 Tingkat,Kuala Selangor,Selangor,45777,1246,363000,2026-08-25,B5
TX-2026-08-02946,Bandar Damai Indah Hulu,A-15-24,Teres 2 Tingkat,Hulu Langat,Selangor,43397,1907,652500,2026-08-13,B4
TX-2026-08-01796,Residensi Damai Indah Sepang,C-02-23,Teres 1 Tingkat,Sepang,Selangor,63178,1397,436500,2026-08-06,B3
TX-2026-08-00672,Bandar Putra Perdana Hulu,A-06-24,Pangsapuri,Hulu Selangor,Selangor,44280,841,238000,2026-08-16,B3
TX-2026-08-00698,Pangsapuri Tasik Permai Gombak,A-03-01,Teres 2 Tingkat,Gombak,Selangor,68020,1632,702500,2026-08-25,B3
TX-2026-08-00582,Taman Anggerik Jaya Kuala,G-36-09,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,51164,1111,592000,2026-08-26,B6
TX-2026-08-00143,Kondominium Damai Indah Petaling,G-38-05,Pangsapuri,Petaling,Selangor,46761,893,464500,2026-08-07,B4
TX-2026-08-00027,Kondominium Cempaka Wangi Sepang,F-28-02,Kondominium,Sepang,Selangor,63120,931,363000,2026-08-15,B2
TX-2026-08-00383,Kondominium Impian Setia Gombak,C-09-12,Berkembar 2 Tingkat,Gombak,Selangor,68035,3008,1021000,2026-08-18,B1
TX-2026-08-01503,Desa Warisan Murni Petaling,C-20-14,Pangsapuri,DAERAH PETALING,Selangor,46107,665,507000,2026-08-06,B5
TX-2026-08-01089,Taman Warisan Murni Hulu,B-22-23,Berkembar 2 Tingkat,Hulu Selangor,Selangor,44003,2245,480000,2026-08-04,B1
TX-2026-08-02171,Desa Kenanga Sari Hulu,A-23-06,Pangsapuri,Hulu Langat,Selangor,43027,854,371000,2026-08-02,B6
TX-2026-08-01216,Pangsapuri Kenanga Sari Kuala,G-33-18,Banglo,Kuala Selangor,Selangor,45748,3952,846000,2026-08-26,B5
TX-2026-08-01612,Kondominium Impian Setia Gombak,D-10-02,Banglo,Gombak,Selangor,68031,3958,2095000,2026-08-30,B3
TX-2026-08-00263,Residensi Kenanga Sari Sepang,E-10-06,Pangsapuri,Sepang,Selangor,63142,587,182000,2026-08-26,B6
TX-2026-08-00198,Residensi Mutiara Sentosa Kuala,G-17-11,Berkembar 2 Tingkat,Kuala Langat,Selangor,42695,2900,932000,2026-08-01,B1
TX-2026-08-01936,Desa Impian Setia Klang,C-33-24,Berkembar 2 Tingkat,Klang,Selangor,41397,2369,845500,2026-08-07,B4
TX-2026-08-01964,Kondominium Cempaka Wangi Sepang,G-22-13,Pangsapuri,Sepang,Selangor,63096,847,349000,2026-08-19,B6
TX-2026-08-01451,Kondominium Damai Indah Petaling,C-35-07,Teres 1 Tingkat,Petaling,Selangor,47490,1160,490000,2026-08-22,B4
TX-2026-08-01389,Pangsapuri Cempaka Wangi Klang,C-29-21,Teres 1 Tingkat,Klang,Selangor,41578,1374,510500,2026-08-17,B1
TX-2026-08-01773,Pangsapuri Putra Perdana Hulu,A-21-15,Teres 2 Tingkat,Hulu Selangor,Selangor,44284,1541,434000,2026-08-07,B6
TX-2026-08-02488,Pangsapuri Mutiara Sentosa Kuala,C-13-01,Teres 1 Tingkat,Kuala Selangor,Selangor,45676,1384,490000,2026-08-14,B5
TX-2026-08-01966,Taman Bukit Harmoni Klang,E-23-16,Pangsapuri,DAERAH KLANG,Selangor,41840,713,290500,2026-08-23,B4
TX-2026-08-02765,Desa Bukit Harmoni Petaling,F-26-07,Banglo,Petaling,Selangor,47710,3794,1622500,2026-08-01,B6
TX-2026-08-02483,Taman Kenanga Sari Klang,C-14-02,Pangsapuri,Klang,Selangor,42260,563,174000,2026-08-14,B6
TX-2026-08-00067,Kondominium Putra Perdana Petaling,D-24-17,Kondominium,Petaling,Selangor,47157,1259,654500,2026-08-06,B6
TX-2026-08-01076,Taman Tasik Permai Klang,D-38-19,Pangsapuri,DAERAH KLANG,Selangor,41288,588,261500,2026-08-18,B2
TX-2026-08-02237,Kondominium Putra Perdana Petaling,E-25-11,Pangsapuri,Petaling,Selangor,47737,935,535500,2026-08-07,B3
TX-2026-08-00793,Kondominium Impian Setia Petaling,B-11-09,Teres 2 Tingkat,Petaling,Selangor,47808,1678,650500,2026-08-26,B2
TX-2026-08-02259,Desa Seri Melati Kuala,G-06-09,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57945,1941,857000,2026-08-18,B4
TX-2026-08-02376,Pangsapuri Suria Bayu Kuala,C-08-23,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,54959,1245,869500,2026-08-08,B6
TX-2026-08-02365,Pangsapuri Cempaka Wangi Klang,D-03-10,Teres 1 Tingkat,DAERAH KLANG,Selangor,42002,1263,434500,2026-08-02,B2
TX-2026-08-00562,Pangsapuri Suria Bayu Kuala,D-02-18,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,59326,5055,3539000,2026-08-22,B4
TX-2026-08-02546,Taman Kenanga Sari Klang,G-23-21,Berkembar 2 Tingkat,Klang,Selangor,42265,3023,1254500,2026-08-21,B3
TX-2026-08-00290,Kondominium Putra Perdana Petaling,F-01-03,Banglo,DAERAH PETALING,Selangor,47739,4233,2088000,2026-08-13,B6
TX-2026-08-02506,Desa Kenanga Sari Hulu,C-10-15,Banglo,Hulu Langat,Selangor,43183,3633,2148000,31/08/2026,B3
TX-2026-08-01847,Kondominium Impian Setia Gombak,A-24-16,Pangsapuri,DAERAH GOMBAK,Selangor,68048,601,230000,2026-08-05,B4
TX-2026-08-02436,Desa Kenanga Sari Hulu,B-02-08,Pangsapuri,Hulu Langat,Selangor,43455,684,358000,2026-08-12,B3
TX-2026-08-01190,Pangsapuri Suria Bayu Kuala,A-26-10,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,57200,4655,3016500,2026-08-22,B5
TX-2026-08-01008,Taman Kenanga Sari Klang,D-26-02,Berkembar 2 Tingkat,DAERAH KLANG,Selangor,41059,3064,946500,2026-08-16,B4
TX-2026-08-02764,Taman Tasik Permai Klang,A-04-12,Teres 2 Tingkat,Klang,Selangor,42212,2239,1048000,2026-08-08,B1
TX-2026-08-01411,Kondominium Kenanga Sari Sepang,E-08-01,Teres 2 Tingkat,Sepang,Selangor,63120,1960,673500,2026-08-20,B1
TX-2026-08-02851,Residensi Mutiara Sentosa Kuala,G-10-19,Kondominium,Kuala Langat,Selangor,42758,960,278000,2026-08-22,B4
TX-2026-08-02608,Desa Anggerik Jaya Kuala,C-09-10,Pangsapuri,DAERAH KUALA LANGAT,Selangor,42508,756,286000,2026-08-14,B6
TX-2026-08-02305,Kondominium Damai Indah Petaling,C-21-18,Pangsapuri,Petaling,Selangor,47375,685,471000,2026-08-11,B5
TX-2026-08-01533,Desa Warisan Murni Petaling,D-08-10,Teres 2 Tingkat,Petaling,Selangor,46899,2120,1496000,2026-08-28,B5
TX-2026-08-02398,Pangsapuri Kenanga Sari Petaling,E-20-05,Berkembar 2 Tingkat,Petaling,Selangor,47408,3176,2122500,2026-08-11,B1
TX-2026-08-02069,Residensi Damai Indah Sepang,D-17-15,Berkembar 2 Tingkat,Sepang,Selangor,63097,3169,1081000,2026-08-18,B5
TX-2026-08-00758,Pangsapuri Seri Melati Kuala,G-20-19,Pangsapuri,DAERAH KUALA SELANGOR,Selangor,45654,620,160000,2026-08-25,B4
TX-2026-08-00594,Desa Impian Setia Klang,F-32-17,Banglo,Klang,Selangor,41719,5047,2200000,2026-08-21,B5
TX-2026-08-00692,Residensi Mutiara Sentosa Kuala,B-30-13,Kondominium,Kuala Langat,Selangor,42540,1166,419000,2026-08-29,B4
TX-2026-08-01169,Taman Bukit Harmoni Gombak,D-15-20,Kondominium,Gombak,Selangor,68044,1079,284000,2026-08-23,B3
TX-2026-08-00485,Residensi Kenanga Sari Sepang,E-30-18,Teres 1 Tingkat,Sepang,Selangor,63186,1387,814500,2026-08-19,B5
TX-2026-08-01539,Pangsapuri Tasik Permai Gombak,E-26-17,Berkembar 2 Tingkat,DAERAH GOMBAK,Selangor,68093,3267,1262500,2026-08-08,B3
TX-2026-08-00029,Desa Seri Melati Kuala,B-16-18,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,53261,1482,963500,2026-08-09,B3
TX-2026-08-00024,Kondominium Impian Setia Petaling,G-25-11,Pangsapuri,Petaling,Selangor,47570,853,443500,2026-08-23,B5
TX-2026-08-00205,Kondominium Mutiara Sentosa Hulu,A-34-07,Berkembar 2 Tingkat,DAERAH HULU LANGAT,Selangor,43346,2830,1276500,2026-08-24,B1
TX-2026-08-01236,Taman Anggerik Jaya Kuala,C-26-11,Teres 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,58193,2196,1188000,2026-08-13,B4
TX-2026-08-00666,Bandar Mutiara Sentosa Kuala,G-07-14,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,55401,3265,1948000,2026-08-22,B4
TX-2026-08-01780,Bandar Anggerik Jaya Hulu,C-02-18,Banglo,Hulu Langat,Selangor,43227,3422,1470500,2026-08-26,B1
TX-2026-08-00850,Taman Bukit Harmoni Gombak,D-19-05,Teres 1 Tingkat,Gombak,Selangor,68057,1239,601000,2026-08-06,B5
TX-2026-08-02896,Bandar Anggerik Jaya Hulu,B-13-10,Teres 2 Tingkat,Hulu Langat,Selangor,43004,2246,799000,2026-08-03,B1
TX-2026-08-00491,Pangsapuri Kenanga Sari Kuala,C-36-14,Kondominium,Kuala Selangor,Selangor,45728,1447,379000,2026-08-05,B2
TX-2026-08-01733,Kondominium Impian Setia Petaling,D-21-14,Kondominium,DAERAH PETALING,Selangor,47452,1585,808500,2026-08-28,B1
TX-2026-08-02001,Taman Kenanga Sari Gombak,C-30-23,Teres 2 Tingkat,Gombak,Selangor,68001,2106,895500,2026-08-03,B1
TX-2026-08-02792,Desa Warisan Murni Petaling,D-31-01,Pangsapuri,Petaling,Selangor,47723,790,439500,2026-08-20,B2
TX-2026-08-02766,Bandar Anggerik Jaya Hulu,E-24-24,Pangsapuri,Hulu Langat,Selangor,43116,550,259500,2026-08-17,B6
TX-2026-08-00807,Pangsapuri Suria Bayu Kuala,C-37-06,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,54570,1205,612000,2026-08-14,B2
TX-2026-08-02669,Kondominium Seri Melati Sabak,E-17-14,Kondominium,Sabak Bernam,Selangor,45202,1342,211500,2026-08-06,B1
TX-2026-08-02798,Pangsapuri Kenanga Sari Petaling,D-24-13,Banglo,Petaling,Selangor,47537,3468,1377500,2026-08-09,B6
TX-2026-08-02553,Pangsapuri Kenanga Sari Petaling,D-27-16,Teres 2 Tingkat,Petaling,Selangor,46114,2138,1050000,2026-08-18,B4
TX-2026-08-01829,Taman Tasik Permai Klang,C-31-21,Banglo,DAERAH KLANG,Selangor,41634,3637,1581500,2026-08-20,B2
TX-2026-08-00373,Kondominium Damai Indah Petaling,D-11-03,Pangsapuri,Petaling,Selangor,46015,800,463000,2026-08-15,B6
TX-2026-08-01490,Desa Impian Setia Klang,B-37-20,Banglo,Klang,Selangor,41485,4362,1851000,2026-08-19,B3
TX-2026-08-01100,Desa Bukit Harmoni Petaling,A-34-09,Kondominium,Petaling,Selangor,47076,934,570500,2026-08-05,B3
TX-2026-08-00331,Bandar Tasik Permai Kuala,A-24-06,Kondominium,Kuala Selangor,Selangor,45693,1527,503000,2026-08-25,B2
TX-2026-08-00675,Taman Kenanga Sari Gombak,F-26-23,Pangsapuri,Gombak,Selangor,68065,715,339500,2026-08-16,B1
TX-2026-08-01711,Desa Bukit Harmoni Petaling,C-33-23,Teres 1 Tingkat,Petaling,Selangor,47266,1036,816000,2026-08-01,B5
TX-2026-08-02374,Desa Warisan Murni Petaling,B-30-11,Teres 1 Tingkat,Petaling,Selangor,46074,904,585000,2026-08-28,B6
TX-2026-08-02584,Bandar Putra Perdana Hulu,E-37-12,Teres 1 Tingkat,Hulu Selangor,Selangor,35907,1003,335500,2026-08-27,B3
TX-2026-08-02670,Pangsapuri Kenanga Sari Petaling,B-06-07,Teres 1 Tingkat,DAERAH PETALING,Selangor,46184,1361,721500,2026-08-29,B2
TX-2026-08-01644,Desa Seri Melati Kuala,D-22-11,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,52558,1182,1297000,2026-08-05,B2
TX-2026-08-00103,Residensi Seri Melati Kuala,E-10-03,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,56393,714,464000,2026-08-23,B5
TX-2026-08-01140,Bandar Kenanga Sari Kuala,D-13-20,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57326,1206,587500,2026-08-28,B3
TX-2026-08-02949,Desa Seri Melati Kuala,C-36-09,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,51888,1694,1141500,2026-08-18,B2
TX-2026-08-00375,Bandar Mutiara Sentosa Kuala,F-12-02,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,55938,2738,1579000,2026-08-13,B6
TX-2026-08-00809,Bandar Tasik Permai Kuala,D-15-21,Pangsapuri,Kuala Selangor,Selangor,45633,751,218000,2026-08-04,B4
TX-2026-08-00361,Kondominium Impian Setia Gombak,B-12-06,Teres 2 Tingkat,Gombak,Selangor,68080,2300,975500,2026-08-08,B5
TX-2026-08-01621,Desa Putra Perdana Klang,G-11-13,Teres 1 Tingkat,DAERAH KLANG,Selangor,42253,1002,486000,2026-08-09,B6
TX-2026-08-01867,Kondominium Seri Melati Sabak,D-13-08,Teres 2 Tingkat,Sabak Bernam,Selangor,45287,1811,422000,2026-08-14,B4
TX-2026-08-02525,Kondominium Damai Indah Petaling,C-07-19,Kondominium,Petaling,Selangor,47049,910,414000,2026-08-12,B6
TX-2026-08-02531,Kondominium Damai Indah Petaling,F-37-12,Teres 1 Tingkat,Petaling,Selangor,46496,1030,633000,2026-08-12,B1
TX-2026-08-00240,Kondominium Damai Indah Petaling,F-13-01,Pangsapuri,DAERAH PETALING,Selangor,46951,615,583000,2026-08-14,B2
TX-2026-08-00568,Pangsapuri Kenanga Sari Petaling,B-29-14,Pangsapuri,Petaling,Selangor,46295,742,455500,2026-08-06,B6
TX-2026-08-02262,Taman Damai Indah Sabak,C-11-15,Teres 1 Tingkat,Sabak Bernam,Selangor,45148,1191,253500,31/08/2026,B1
TX-2026-08-02809,Desa Warisan Murni Petaling,D-09-12,Banglo,Petaling,Selangor,46357,4867,2101500,2026-08-18,B6
TX-2026-08-02372,Residensi Mutiara Sentosa Kuala,C-25-14,Teres 2 Tingkat,Kuala Langat,Selangor,42664,2017,728500,2026-08-18,B1
TX-2026-08-01025,Taman Bukit Harmoni Klang,A-10-17,Kondominium,Klang,Selangor,42165,1501,674500,2026-08-08,B2
TX-2026-08-00217,Desa Mutiara Sentosa Klang,G-21-21,Pangsapuri,Klang,Selangor,41308,803,332500,2026-08-11,B1
TX-2026-08-01486,Taman Anggerik Jaya Kuala,F-32-17,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,54603,1327,801000,2026-08-28,B5
TX-2026-08-01074,Residensi Damai Indah Sepang,C-29-22,Kondominium,Sepang,Selangor,63135,855,402500,2026-08-02,B6
TX-2026-08-02274,Kondominium Impian Setia Petaling,F-24-08,Teres 1 Tingkat,Petaling,Selangor,46669,1242,654500,2026-08-05,B1
TX-2026-08-00180,Taman Seri Melati Hulu,G-08-11,Banglo,DAERAH HULU LANGAT,Selangor,43395,2803,913000,2026-08-07,B1
TX-2026-08-02520,Pangsapuri Suria Bayu Sepang,B-04-19,Berkembar 2 Tingkat,Sepang,Selangor,63009,3209,976000,2026-08-07,B2
TX-2026-08-01436,Kondominium Impian Setia Petaling,G-30-13,Teres 2 Tingkat,Petaling,Selangor,47727,2313,1557500,2026-08-10,B6
TX-2026-08-00642,Bandar Mutiara Sentosa Kuala,C-05-17,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,57705,1181,740000,2026-08-06,B3
TX-2026-08-01092,Kondominium Mutiara Sentosa Hulu,D-24-18,Pangsapuri,Hulu Langat,Selangor,43107,939,371500,2026-08-18,B6
TX-2026-08-02369,Desa Impian Setia Kuala,F-11-21,Banglo,Kuala Selangor,Selangor,45782,4782,1396000,2026-08-21,B1
TX-2026-08-02868,Taman Bukit Harmoni Klang,D-30-20,Pangsapuri,Klang,Selangor,41139,799,217000,2026-08-09,B5
TX-2026-08-00824,Bandar Anggerik Jaya Petaling,D-18-01,Kondominium,Petaling,Selangor,46389,899,506500,2026-08-09,B1
TX-2026-08-02478,Desa Warisan Murni Petaling,E-13-19,Teres 2 Tingkat,Petaling,Selangor,47499,1542,993500,2026-08-01,B1
TX-2026-08-02820,Kondominium Impian Setia Petaling,F-18-19,Berkembar 2 Tingkat,Petaling,Selangor,46774,3006,1797500,2026-08-29,B2
TX-2026-08-02578,Taman Anggerik Jaya Kuala,D-26-09,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,56265,2572,1698500,2026-08-06,B3
TX-2026-08-00381,Taman Bukit Harmoni Klang,B-18-12,Pangsapuri,Klang,Selangor,41207,806,328500,2026-08-19,B4
TX-2026-08-00730,Desa Putra Perdana Klang,B-08-14,Banglo,Klang,Selangor,41136,2903,1099000,2026-08-09,B1
TX-2026-08-00501,Taman Warisan Murni Gombak,E-09-20,Berkembar 2 Tingkat,Gombak,Selangor,68094,2747,1390500,2026-08-24,B3
TX-2026-08-01856,Kondominium Putra Perdana Petaling,E-22-15,Pangsapuri,DAERAH PETALING,Selangor,47376,836,380500,2026-08-31,B1
TX-2026-08-02035,Desa Bukit Harmoni Petaling,E-29-12,Pangsapuri,Petaling,Selangor,46384,752,428000,2026-08-12,B3
TX-2026-08-02293,Taman Seri Melati Hulu,C-23-19,Berkembar 2 Tingkat,Hulu Langat,Selangor,43130,2616,782000,2026-08-25,B6
TX-2026-08-00100,Kondominium Kenanga Sari Sepang,A-27-04,Pangsapuri,Sepang,Selangor,63031,874,341000,2026-08-22,B2
TX-2026-08-01361,Bandar Kenanga Sari Kuala,E-18-24,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,53080,1605,1283000,2026-08-21,B3
TX-2026-08-02773,Kondominium Impian Setia Petaling,E-19-15,Berkembar 2 Tingkat,Petaling,Selangor,47053,2903,1685000,2026-08-07,B5
TX-2026-08-00508,Taman Kenanga Sari Kuala,B-31-23,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,54779,1342,864000,2026-08-10,B4
TX-2026-08-01209,Taman Warisan Murni Hulu,B-06-15,Pangsapuri,Hulu Selangor,Selangor,44207,846,259500,2026-08-06,B3
TX-2026-08-02839,Taman Warisan Murni Gombak,E-22-02,Berkembar 2 Tingkat,Gombak,Selangor,68075,2920,1068500,2026-08-25,B5
TX-2026-08-02489,Desa Impian Setia Klang,F-06-05,Teres 1 Tingkat,Klang,Selangor,42177,1337,569000,2026-08-19,B6
TX-2026-08-01456,Pangsapuri Kenanga Sari Hulu,F-12-14,Banglo,Hulu Selangor,Selangor,44182,4333,1198500,2026-08-21,B6
TX-2026-08-02367,Taman Bukit Harmoni Sabak,E-26-02,Kondominium,DAERAH SABAK BERNAM,Selangor,45375,1007,200500,2026-08-31,B4
TX-2026-08-01350,Taman Kenanga Sari Gombak,F-26-07,Banglo,Gombak,Selangor,68026,3492,1147500,2026-08-15,B3
TX-2026-08-01104,Pangsapuri Seri Melati Hulu,E-07-11,Pangsapuri,Hulu Langat,Selangor,43272,816,403000,15/08/2026,B5
TX-2026-08-02260,Desa Anggerik Jaya Kuala,D-10-01,Banglo,Kuala Langat,Selangor,42693,4466,1005500,2026-08-16,B1
TX-2026-08-02693,Taman Kenanga Sari Kuala,F-05-13,Banglo,DAERAH KUALA LANGAT,Selangor,42743,3052,981000,2026-08-05,B5
TX-2026-08-02015,Kondominium Mutiara Sentosa Hulu,G-02-08,Banglo,Hulu Langat,Selangor,43437,4536,1603000,2026-08-26,B4
TX-2026-08-00626,Bandar Anggerik Jaya Petaling,G-01-05,Teres 1 Tingkat,Petaling,Selangor,46037,1166,754000,18/08/2026,B3
